	0.3690732	0.1899352	-0.5925481	-4.780422	-0.1109958	0.2465911	0.1775066	-2.092687	0.2546234	0.2884435	-0.2100724	-0.1396116	-0.2471344	0.1074525	-0.7006744
	0.2465651	0.1799657	0.1799635	-4.464276	0.01121314	0.2012221	0.1831636	-1.172444	0.1799635	0.223607	-0.3530047	-0.2062119	0.0895616	0.1616228	-0.7768681
	0.3010027	0.1727694	-0.6556027	-4.609979	-0.07977344	0.2395136	0.1692919	-1.600923	0.2596048	0.2632495	-0.09642079	-0.122361	-0.06732224	0.07151358	-0.4460439
	0.2406187	0.1844042	0.1844043	-4.06881	-0.2791347	0.2003897	0.1702558	-0.4625898	0.1844043	0.270379	-0.4096661	-0.3472811	0.5587185	0.1804221	-0.9044031
	0.2292789	0.1732175	0.1732177	-4.428283	-0.08842317	0.2154263	0.1653284	-0.5656158	0.1732177	0.296472	-0.2025488	-0.287906	0.3553378	0.1732176	-0.7316846
	0.2330288	0.1745113	0.1745115	-4.320408	-0.1144745	0.1987449	0.1601627	-1.078132	0.1745114	0.2669358	-0.3197093	-0.3418168	0.5982485	0.1745113	-0.9407969
	0.3313488	0.1703365	-0.7351638	-4.185826	-0.07125937	0.2289578	0.1624268	-1.547318	0.2621779	0.2009467	-0.1612748	-0.1545114	0.1729366	0.06965536	-0.6275587
	0.2391162	0.1804364	-0.5078388	-3.96295	-0.2473109	0.2309805	0.1534565	-1.320336	0.2499635	0.1796968	-0.0168453	-0.2261516	0.7223144	0.1079225	-0.7800216
	0.2493183	0.175858	0.1758581	-4.380198	-0.09257175	0.2350747	0.1731078	-0.6752751	0.203422	0.2534067	-0.3644956	-0.2795088	0.02528128	0.1755241	-0.8767329
	0.2675874	0.1923038	-0.5251001	-4.003575	-0.4211298	0.2859578	0.183967	-1.330877	0.2670546	0.2336904	-0.1187562	-0.1055904	0.5686857	0.1349403	-0.5257051
	0.2252593	0.1755816	0.1755817	-4.230729	-0.0927196	0.1949014	0.1699321	-0.9758777	0.1755817	0.2269211	-0.3097612	-0.2737553	0.6569945	0.1755817	-0.3652328
	0.3742575	0.1734601	-1.120938	-4.700647	-0.145334	0.2078573	0.1762266	-1.537628	0.2888961	0.2173276	-0.3909526	0.08146845	-0.09505142	-0.01207675	-0.3803246
	0.3433069	0.2981428	-0.6586474	-4.518126	-0.09723129	0.2138667	0.2506269	-1.163085	0.3599659	0.2788275	0.06017091	-0.1459394	0.2442844	0.225445	-0.6162284
	0.2814544	0.1814054	-0.5702669	-3.969465	-0.1306062	0.2391369	0.1630027	-1.66883	0.2596232	0.2097707	-0.105775	-0.1155634	0.4430295	0.1233148	-0.8253626
	0.2465026	0.2408357	0.226245	-5.026835	-0.06041453	0.2039225	0.2262449	-0.8876902	0.226245	0.2513086	-0.2108783	-0.03939078	0.5748568	0.226245	-0.6261176
	0.2788568	0.1772771	-0.448099	-4.23105	-0.07408122	0.2736149	0.1795101	-1.028892	0.2550597	0.176167	-0.2091421	-0.01655824	0.2367702	0.1332622	-0.8916094
	0.3130812	0.1989321	-0.4645123	-4.390803	-0.1681063	0.277917	0.1785526	-1.627645	0.2434326	0.2973702	-0.08220026	-0.1677284	0.1513875	0.1025248	-0.8454892
	0.3370492	0.1729003	-0.6176097	-4.500178	-0.004478864	0.2212517	0.170144	-0.9736358	0.2429313	0.2768496	-0.1506163	-0.1322544	-0.187496	0.06168369	-0.742508
	0.2163518	0.1799311	0.1799312	-4.425384	-0.1476948	0.254718	0.171998	-1.037352	0.1799313	0.2402801	-0.227832	-0.2923587	0.4852933	0.1799311	-0.6773758
	0.264331	0.1715465	-0.4757569	-4.099395	-0.1151165	0.1932553	0.1678139	-1.838066	0.2467364	0.2212209	-0.2460011	-0.1345681	0.4022922	0.1304053	-0.6413346
	0.2584367	0.1751129	-0.4728772	-4.138837	-0.1677832	0.179296	0.1758299	-0.5941902	0.2254493	0.2600379	0.03072228	-0.09835936	0.3434028	0.07550148	-0.3627749
	0.3920131	0.3454835	-0.5094798	-4.145131	-0.1122324	0.2814606	0.2830212	-1.060716	0.3777222	0.2728257	0.01257334	-0.095652	0.548997	0.2643903	-0.7249469
	0.02842365	0.7074256	-0.235068	-3.446168	-0.1261011	-0.03625938	0.2052772	-0.5875715	0.3363653	-0.1465596	0.07866787	-0.2083427	1.375748	0.219183	-0.6505483
	0.2686238	0.1851941	-0.4023993	-4.27394	-0.1496145	0.326091	0.1804593	-1.471461	0.2542084	0.1739906	-0.02559007	-0.1177256	0.2370193	0.1617056	-0.795442
	0.3495757	0.2642405	-0.5235377	-4.206766	-0.2181334	0.2091785	0.2529362	-1.566925	0.3356929	0.2913398	-0.01510743	-0.04011213	0.3865454	0.1834918	-0.6897855
	0.2489548	0.1796141	-0.3954672	-4.041433	-0.05510495	0.2214295	0.1725082	-0.6713258	0.2489953	0.1790902	-0.0178589	-0.1200017	0.40829	0.1349554	-1.076977
	0.2205893	0.1871461	0.1871462	-4.221866	-0.2238052	0.2139539	0.1839616	-0.3197056	0.1871461	0.3082227	-0.2368213	-0.229666	0.5734164	0.1871461	-0.5400557
	0.2560262	0.184031	-0.5829525	-4.159945	-0.346872	0.2333623	0.1821635	-0.8789122	0.2651193	0.2018267	0.02840358	-0.1242514	0.3596618	0.06717098	-0.488475
	0.2486088	0.200346	0.2001165	-4.291912	-0.07283692	0.2556295	0.1682003	-1.004889	0.2001165	0.2921116	-0.3344762	-0.3172073	0.5067984	0.2001164	-0.832244
	0.2329748	0.1763304	-0.5675128	-3.915347	-0.2684424	0.2112301	0.1765198	-1.667224	0.2731847	0.2117718	-0.2624272	-0.07390641	0.8076178	0.1405732	-1.084352
	0.21126	0.1908312	0.1908314	-4.336635	-0.1868308	0.1306067	0.1816955	-1.070298	0.1908313	0.3158581	-0.2658684	-0.3035941	0.7470969	0.1908312	-0.5560792
	0.2454703	0.1647343	0.1647344	-4.47453	-0.1341697	0.2218461	0.1394936	-1.086027	0.1647344	0.3602451	-0.28233	-0.2983211	0.246922	0.1647343	-0.5060213
	0.3066652	0.1929828	-0.455594	-4.254352	-0.07730054	0.3070683	0.1915627	-1.815219	0.2716395	0.1950865	-0.2003758	-0.09125925	0.3228108	0.1633227	-0.7909576
	0.2891242	0.2066611	-0.4362342	-4.119695	-0.06389004	0.2573459	0.2034064	-1.314901	0.2963688	0.193807	-0.04198598	-0.09051031	0.4986616	0.1261487	-1.006061
	0.2886078	0.2075714	-0.601594	-3.953938	-0.2566179	0.2401831	0.2014646	-1.318937	0.3117882	0.282156	-0.2270633	-0.05660567	0.7516149	0.1215007	-1.14238
	0.2787901	0.1780765	-0.5242685	-4.262809	-0.198344	0.2341457	0.1704438	-0.7304767	0.2495342	0.274864	-0.220467	-0.1241095	0.2956066	0.1129197	-0.3878415
	0.3639646	0.1843409	-0.7640418	-4.389628	-0.0809388	0.2698962	0.1600563	-0.8958739	0.2749483	0.2340971	-0.1475122	-0.1952431	-0.1026868	0.0756794	-0.5173792
	0.2216884	0.1729091	-0.6993395	-4.220855	-0.3061162	0.218933	0.1561339	-0.686708	0.2765733	0.2088447	-0.2376416	-0.0933995	0.5301707	0.1523999	-0.7760094
	0.2704499	0.1902174	-0.4738707	-4.2878	-0.2320188	0.261406	0.1877113	-1.287412	0.2632484	0.3076391	-0.1139997	-0.08376167	0.2077392	0.131419	-0.7342903
	0.2479078	0.1735842	-0.6197668	-3.911373	-0.1408072	0.2225977	0.1647358	-0.5498766	0.2665111	0.2126542	-0.1164301	-0.1054157	0.5688532	0.1205004	-0.8542227
	0.2791918	0.1823966	-0.6438917	-3.982569	-0.1845092	0.2757912	0.1838751	-1.487981	0.2793467	0.2101901	-0.1568994	-0.09866903	0.4146283	0.08782173	-1.17273
	0.3198083	0.1697261	-0.7447052	-4.440029	-0.1623643	0.2209573	0.1590734	-1.439133	0.2425791	0.1959285	-0.03459383	-0.1522861	0.3582434	0.03750562	-0.8421354
	0.2477869	0.1799455	0.1799456	-4.424651	-0.01685343	0.2444581	0.1711535	-0.6265115	0.1799457	0.2884972	-0.2580398	-0.280967	0.352314	0.1799456	-0.8303309
	0.2526308	0.1690127	-0.442158	-4.065893	-0.1683067	0.1702483	0.1669224	-0.7199614	0.2490824	0.2411542	-0.2406284	-0.0951352	0.4649894	0.129545	-0.8895449
	0.3435411	0.1725461	-0.4867911	-4.58203	-0.00301812	0.1925283	0.1726007	-2.075152	0.2567842	0.2678272	-0.3221304	0.01940159	0.02021344	0.08164334	-0.6923744
	0.2628695	0.1925119	0.1925121	-4.143474	0.0003790174	0.2202651	0.1955129	-0.458962	0.1925121	0.3279465	-0.3305381	-0.2091093	0.2376153	0.1849889	-0.3736695
	0.2715581	0.1819132	-0.4939883	-4.317171	-0.08745207	0.2615815	0.171072	-1.687327	0.2421675	0.2421208	-0.05667159	-0.1839698	0.06940079	0.1129891	-1.188415
	0.2340184	0.1861277	0.1861279	-4.274455	-0.02323544	0.2509914	0.1865862	-0.5290258	0.2169576	0.283575	-0.2524441	-0.03997657	0.01389463	0.1820857	-1.255244
	0.3070839	0.1758242	-0.9056199	-4.749163	-0.2981626	0.2465579	0.1776255	-1.580158	0.2926746	0.1691499	-0.2557039	-0.07937929	0.1013141	0.0485533	-1.010232
	0.3761279	0.275447	-0.598083	-4.384088	-0.1359796	0.2019467	0.261879	-1.383638	0.341368	0.2789948	0.03651972	-0.07182391	0.354278	0.1524097	-0.6840423
	0.3630481	0.1696413	-0.8764545	-4.608562	-0.1686936	0.1735377	0.1363738	-1.705395	0.2613964	0.2670309	-0.1775002	-0.2387393	0.03213381	0.07779487	-0.6896732
	0.2355247	0.176665	-0.4489423	-3.835817	-0.1786904	0.2277451	0.1599158	-1.315942	0.2561453	0.2256037	-0.1819199	-0.1561895	0.6503354	0.1633968	-0.680158
	0.2582075	0.1789459	-0.5677642	-4.066635	-0.04781934	0.2436079	0.1808653	-1.592234	0.2605731	0.1957146	0.0142823	-0.04808141	0.4063828	0.06822705	-1.156395
	0.3112256	0.1859549	-0.7765344	-3.941526	-0.1583577	0.2540765	0.1751232	-0.4312527	0.2756533	0.186038	0.1140002	-0.1298587	0.5008194	0.05883008	-0.776842
	0.3191368	0.1819636	-0.6062435	-4.429843	-0.1716553	0.2378126	0.1768346	-0.9342998	0.2446925	0.282223	-0.09680901	-0.1770015	-0.06420811	0.1121213	-0.7275646
	0.4084947	0.2942569	-0.6668822	-4.822984	-0.3243573	0.2863237	0.2562544	-1.628754	0.3728239	0.298057	-0.09848989	-0.1143255	0.04108148	0.1956937	-0.5513727
	0.2235868	0.1668358	-0.743672	-4.132707	-0.2006709	0.1489203	0.1561822	-0.6603243	0.2610401	0.2165144	-0.1914777	-0.08430911	0.372534	0.1435509	-0.7836314
	0.3112079	0.1852442	-0.86264	-4.259044	-0.2459734	0.2103167	0.157148	-1.159115	0.2665431	0.2462485	0.03456254	-0.1759172	0.3451107	0.06249345	-0.4458494
	0.3957573	0.3306307	-0.3800802	-4.280958	-0.1509599	0.1736816	0.287498	-1.734716	0.3689504	0.3942688	-0.1188857	-0.0783008	0.4585173	0.2016825	-0.740723
	0.3084345	0.1867332	-0.6625656	-4.217735	-0.2163006	0.2425269	0.1883543	-0.5237358	0.2676449	0.1956445	0.001559006	-0.03243318	0.3620216	0.01404258	-0.9131292
	0.2634128	0.178905	-0.607084	-4.203366	-0.2250047	0.2260114	0.1745198	-0.6776791	0.2609064	0.2428609	-0.1027592	-0.104415	0.4772671	0.104142	-0.6830424
	0.2598978	0.174247	-0.5746895	-3.946367	-0.329442	0.211995	0.1462103	-0.5535931	0.2409175	0.246124	-0.1519663	-0.2249444	0.7260068	0.1076373	-0.9026205
	0.2820426	0.1796604	-0.5930504	-4.35791	-0.06995212	0.2512811	0.1738515	-1.486722	0.2557793	0.2938816	-0.2064374	-0.1071068	-0.1152525	0.1446089	-0.6562672
	0.3437421	0.1730769	-0.6975171	-4.692264	-0.1248743	0.2976329	0.1703837	-1.098888	0.2455797	0.2361404	-0.09923816	-0.09555375	-0.1632703	0.08362918	-0.6476556
	0.285546	0.2440895	-0.4556898	-4.074801	-0.3671374	0.2225298	0.2322489	-1.110769	0.3276886	0.2853279	-0.1228632	-0.09011604	0.4399171	0.1824189	-0.4449742
	0.2439471	0.1874454	-0.541066	-4.080252	-0.1778081	0.210279	0.1682274	-1.611014	0.2264009	0.2519363	-0.07616831	-0.1629121	0.4146678	0.09400063	-0.7165176
	0.2371395	0.1830471	0.1830473	-4.002838	-0.1260463	0.201985	0.1765055	-0.3847425	0.1830471	0.264396	-0.3993316	-0.2794577	0.4913629	0.1827332	-0.4786656
	0.276126	0.2007178	0.2007179	-3.974835	-0.04577089	0.2169094	0.1876492	-0.5437889	0.2268781	0.2379916	-0.3843783	-0.3248114	0.3414016	0.2007146	-0.5733699
	0.3195516	0.178045	-0.8256184	-4.405483	-0.2406928	0.2389015	0.1678714	-1.462112	0.264868	0.1800979	-0.04982206	-0.1635156	0.1449137	0.07930168	-0.8078125
	0.2461272	0.1812003	-0.4851849	-4.250638	-0.1901601	0.3215319	0.1771733	-1.372899	0.2606795	0.1815017	-0.08716958	-0.1218224	0.3698735	0.1124069	-0.8354958
	0.2808559	0.8751249	-0.3104537	-4.19068	-0.1022487	0.02425806	0.2985863	-0.6900294	0.389009	0.4065431	0.0979765	0.1516697	1.016289	0.2328688	-0.8938967
	0.2875307	0.1859944	0.1859945	-4.277858	0.04321924	0.2414549	0.1791803	-1.138445	0.1859945	0.3532704	-0.2398074	-0.235219	0.1882914	0.1859944	-1.00226
	0.2599444	0.1801225	-0.5610284	-4.024159	-0.1762211	0.2449256	0.1738111	-1.057671	0.2732455	0.2061964	-0.1101547	-0.1106685	0.4369423	0.1294753	-0.5732237
	0.2464531	0.1823916	0.1823917	-4.437223	-0.1178645	0.2506631	0.1822687	-1.266436	0.1823918	0.287314	-0.3425823	-0.1908061	0.05163468	0.1717485	-0.561676
	0.2569508	0.1737248	-0.6347632	-4.477472	-0.25202	0.2052581	0.1675524	-0.7529131	0.2549958	0.2337615	-0.1314964	-0.1188659	0.1940288	0.09276983	-0.5180353
	0.3035263	0.181666	-0.4369018	-4.311594	-0.03646416	0.2508342	0.1824889	-1.085081	0.240305	0.2534373	-0.1487899	-0.05186707	0.007366356	0.09194059	-0.881736
	0.236969	0.1860491	0.1860475	-4.068333	-0.1925912	0.255361	0.1882484	-1.079275	0.1860474	0.2122793	-0.371998	-0.2635454	0.4620203	0.1795912	-0.6809228
	0.2884945	0.179672	-0.8314477	-4.688052	-0.160239	0.283617	0.1739884	-1.037504	0.2659007	0.1844412	-0.1925838	-0.05653596	-0.1028217	0.1560922	-0.7638132
	0.2798886	0.1766441	-0.549216	-4.378921	-0.1204447	0.2350683	0.1637872	-0.8075114	0.2565201	0.1802274	-0.1061581	-0.1475522	0.1601995	0.1145456	-0.4876102
	0.2496509	0.1832363	-0.5178073	-4.133721	-0.2408438	0.2339884	0.155879	-1.576679	0.2509879	0.2749347	-0.1027289	-0.242319	0.3717025	0.1525507	-0.6351699
	0.2797965	0.1739615	-0.6543232	-4.152719	-0.1074794	0.1855187	0.1620607	-1.273006	0.2767525	0.2158348	-0.1648497	-0.1272851	0.3372215	0.07730797	-0.3158287
	0.4479842	0.1925372	-0.8780994	-4.681857	-0.1950028	0.2718935	0.1756719	-1.806216	0.2789182	0.2238599	-0.1160538	-0.2280347	0.02218432	0.011506	-0.6488727
	0.2157778	0.1917024	0.1917025	-4.108871	-0.2513796	0.1765668	0.1907717	-0.3108391	0.1917025	0.2670149	-0.2543561	-0.1739341	0.8319108	0.1917024	-0.707969
